train_loss,test_loss,train_acc,test_acc,sparsity,nnz,l1_norm,l2_norm,epoch,runtime,gamma,v_ema,fw_gap
0.2194093690523829,0.21881462099794358,0.967032967032967,0.9912280701754386,0.16129032258064516,26,4.790975647640416,1.4443480469577092,11,0.024100303649902344,0.10000000000000002,0.09215782283283212,0.3534913067907835
0.21173800478516358,0.21588834642925137,0.9494505494505494,0.9298245614035088,0.16129032258064516,26,4.611827558814975,1.520930948792865,12,0.02632427215576172,0.10000000000000002,0.09173758122801483,0.3259149191971734
0.2363798369682903,0.24986587294818088,0.9560439560439561,0.9473684210526315,0.1935483870967742,25,3.9726690597817473,1.3342850152160084,13,0.028336286544799805,0.10000000000000002,0.0958647489283966,0.42846235384347386
0.1885327519608181,0.20937715373583882,0.9538461538461539,0.9122807017543859,0.22580645161290322,24,4.764979632980672,1.4825820123254068,14,0.030360937118530273,0.10000000000000002,0.10523614161127119,0.34905855922573864
0.21554754724223724,0.2212165396509428,0.9604395604395605,0.9385964912280702,0.22580645161290322,24,4.93988971474515,1.5096045909856477,15,0.03260636329650879,0.10000000000000002,0.10446213280356381,0.34688853104416817
0.20371880591822472,0.22925210406721944,0.9604395604395605,0.9473684210526315,0.2903225806451613,22,4.986248694798164,1.4569220320799876,16,0.03477334976196289,0.10000000000000002,0.0947856460815985,0.36705974291171384
0.1805461420225636,0.19036458770000597,0.9714285714285714,0.9824561403508771,0.2903225806451613,22,4.996854142449129,1.5047670704991523,17,0.03680753707885742,0.10000000000000002,0.09324545550748121,0.37194757217736146
0.20452533983507137,0.2117718426697204,0.9736263736263736,0.9473684210526315,0.25806451612903225,23,4.99928032866393,1.3960548011610823,18,0.039251089096069336,0.10000000000000002,0.09006271143794653,0.35424257918785135
0.19011267606791055,0.19367418133139983,0.9648351648351648,0.9473684210526315,0.22580645161290322,24,4.793182801111047,1.4556194669594307,19,0.041349172592163086,0.10000000000000002,0.0894090121653876,0.3102177877235346
0.15960260497038756,0.15081901711262644,0.9648351648351648,0.9736842105263158,0.25806451612903225,23,4.95223008274156,1.616507373840232,20,0.043487548828125,0.10000000000000002,0.08905134661612898,0.32888931125758375
0.17397400928839332,0.17769616294623902,0.9582417582417583,0.956140350877193,0.22580645161290322,24,4.5107748751728804,1.5119064620112308,21,0.04567098617553711,0.10000000000000002,0.0798890651177585,0.33329006154295965
0.1783764414333321,0.17629556381859685,0.9538461538461539,0.9736842105263158,0.22580645161290322,24,4.2525038478962305,1.3918493886392318,22,0.047716379165649414,0.10000000000000002,0.08981891075194828,0.41510049767680257
0.2063201290270789,0.22747580683363697,0.9648351648351648,0.9824561403508771,0.1935483870967742,25,4.795177900977548,1.507551043182953,23,0.04983639717102051,0.10000000000000002,0.09666638971082463,0.40456017491534846
0.20175068877709426,0.22006393534584018,0.9494505494505494,0.9385964912280702,0.1935483870967742,25,4.940722015136046,1.5781936363709979,24,0.05219149589538574,0.10000000000000002,0.0846571808626159,0.27875753735384495
0.19888613971883481,0.21977186068261592,0.9626373626373627,0.9473684210526315,0.22580645161290322,24,4.175665317620386,1.5068798833098864,25,0.0543062686920166,0.10000000000000002,0.08169732180428967,0.32496830793309545
0.17068598463172022,0.18003016889271423,0.9692307692307692,0.956140350877193,0.25806451612903225,23,4.797201710033517,1.4406662278790268,26,0.05648159980773926,0.10000000000000002,0.0830136694231389,0.31869630590510994
0.16981690854847528,0.1860443878669319,0.9538461538461539,0.9298245614035088,0.25806451612903225,23,4.604927816002157,1.5945431850075902,27,0.05878591537475586,0.10000000000000002,0.07680186360438572,0.32368160496394544
0.17161887859716615,0.1770533275234391,0.9648351648351648,0.9649122807017544,0.22580645161290322,24,4.909620156419533,1.4258062069073496,28,0.0607752799987793,0.10000000000000002,0.07519723498362013,0.3176873358980821
0.16160753340964704,0.17454345621363498,0.9692307692307692,0.9736842105263158,0.25806451612903225,23,4.979323990762979,1.556304708575305,29,0.06298518180847168,0.10000000000000002,0.06166381403713115,0.2022048075207843
0.15545835684123685,0.16259447211967237,0.9626373626373627,0.956140350877193,0.2903225806451613,22,4.995269992278878,1.6121025862677805,30,0.06507349014282227,0.10000000000000002,0.05449726277660966,0.22230698735630777
0.17120417622098355,0.1931403241665747,0.967032967032967,0.9473684210526315,0.22580645161290322,24,4.947786507188533,1.665031916672418,31,0.06714320182800293,0.10000000000000002,0.05727860631774002,0.2564009216575695
0.19815344993562878,0.22320379761441766,0.9582417582417583,0.9122807017543859,0.25806451612903225,23,4.988055227616035,1.6195458701538477,32,0.06922268867492676,0.10000000000000002,0.07331016709640632,0.35290045745491694
0.22515029111530185,0.2525944576468118,0.9648351648351648,0.9298245614035088,0.22580645161290322,24,4.997267419212504,1.464004837780822,33,0.07128190994262695,0.10000000000000002,0.07240811023992251,0.284914503569251
0.17923779501347406,0.18642982239989775,0.9626373626373627,0.956140350877193,0.22580645161290322,24,4.746309501466406,1.4942394158293189,34,0.07337331771850586,0.10000000000000002,0.07633986532647645,0.28444313824492135
0.18805692001550406,0.20320579515096507,0.9560439560439561,0.9473684210526315,0.16129032258064516,26,4.941963751172514,1.4594452874073351,35,0.07554793357849121,0.10000000000000002,0.06898160829687171,0.25837448126327367
0.21833452875933287,0.24357118357364707,0.9318681318681319,0.9210526315789473,0.1935483870967742,25,4.983306397121547,1.4991652010185377,36,0.07759809494018555,0.10000000000000002,0.09002189416438573,0.42451580238383546
0.23924573442979838,0.25956389907688426,0.9472527472527472,0.9385964912280702,0.22580645161290322,24,4.996181039116241,1.4683463177217522,37,0.07967782020568848,0.10000000000000002,0.08982953942348837,0.35510256758111797
0.18618637096076002,0.19371638005891664,0.9626373626373627,0.9736842105263158,0.22580645161290322,24,4.755743913516183,1.4391502263522011,38,0.08201265335083008,0.10000000000000002,0.09252078301698595,0.3217310791800025
0.15371691772734622,0.15405237534803903,0.967032967032967,0.9649122807017544,0.22580645161290322,24,4.944122042036489,1.7179700198351742,39,0.08425045013427734,0.10000000000000002,0.07095582278069036,0.18960168678700393
0.20463990046113675,0.22395989491017848,0.9516483516483516,0.9385964912280702,0.2903225806451613,22,4.9774258778879,1.4422326146939712,40,0.08631658554077148,0.10000000000000002,0.06876709474179457,0.34574288749265475
